track_id,frame,instance_score,x_head,y_head,score_head,x_body,y_body,score_body,x_tail,y_tail,score_tail,filename
0.0,1116.0,0.96,-19.012383,35.793655,0.97,-20.037525,34.324715,0.94,-21.09468,32.689667,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1117.0,1.0,-18.260605,36.9477,0.96,-19.367935,35.21836,0.95,-20.425957,33.54612,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1118.0,0.98,-17.573711,37.798973,0.95,-18.989887,35.78328,0.98,-19.996002,34.36104,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1119.0,0.99,-17.433567,37.986694,1.0,-18.827248,35.964943,0.97,-19.824707,34.540123,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1120.0,0.97,-17.426643,37.994476,1.0,-18.83244,35.9338,0.98,-19.840286,34.498596,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1121.0,0.97,-17.42751,37.99794,1.01,-18.831573,35.9364,0.98,-19.83942,34.502922,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1122.0,0.98,-17.424046,38.000534,1.01,-18.830708,35.939857,0.97,-19.837688,34.503784,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1123.0,0.98,-17.426643,38.002266,1.01,-18.831573,35.938133,0.97,-19.838554,34.506386,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1124.0,0.97,-19.374859,36.685585,0.95,-19.006325,35.626686,0.98,-20.011574,34.265884,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1125.0,0.96,-20.494305,36.146614,0.9,-19.184536,35.48654,0.96,-19.896515,34.41987,1.03,2024-06-28_15-28-21_td4.tracks.feather
0.0,1126.0,0.92,-20.93637,36.057518,0.92,-19.535767,35.75905,0.97,-19.89392,34.396515,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1127.0,0.94,-21.552322,35.60247,0.93,-19.830765,35.91823,0.96,-19.870564,34.53579,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1128.0,0.96,-22.15876,35.38793,0.95,-20.408653,35.75992,0.94,-19.350636,35.034958,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1129.0,0.97,-23.164013,34.889626,0.97,-21.107658,35.62497,0.96,-19.708786,36.227943,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1130.0,0.98,-24.014408,34.057396,0.99,-21.930374,35.13012,0.97,-20.569569,36.097305,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1131.0,0.98,-24.37775,33.29264,0.96,-22.924377,34.729576,0.97,-21.545403,35.419067,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1132.0,0.93,-25.233337,32.27356,0.94,-23.79467,34.059982,0.95,-22.421753,35.05227,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1133.0,0.98,-25.90812,32.790886,0.98,-23.83014,33.886963,0.97,-22.475388,34.895676,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1134.0,0.96,-25.767109,32.68448,0.97,-24.032574,33.72779,0.98,-22.975418,34.699295,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1135.0,0.96,-26.45573,32.31681,0.98,-24.702164,33.29957,0.98,-23.688263,34.065186,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1136.0,0.96,-27.322563,31.415367,0.95,-25.571594,32.797806,0.96,-24.491943,33.549583,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1137.0,0.94,-28.182476,30.237099,0.97,-26.453999,31.951729,0.97,-25.36224,32.96736,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1138.0,0.98,-29.19897,29.89019,0.98,-27.46444,30.962059,0.97,-26.421124,31.9898,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1139.0,0.97,-29.889324,29.171288,0.97,-28.187664,30.276024,0.98,-27.156464,31.283005,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1140.0,0.95,-30.762215,28.170364,0.97,-29.036335,29.820976,0.96,-27.973984,30.601303,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1141.0,0.95,-31.459488,27.323425,1.01,-29.745716,28.727486,0.97,-28.719707,30.054565,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1142.0,0.99,-32.11524,26.572525,0.99,-30.42223,28.284554,0.96,-29.670452,29.352966,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1143.0,0.94,-32.61094,26.102768,0.99,-30.934368,27.535385,0.98,-30.170483,28.860718,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1144.0,0.97,-33.150764,25.571594,0.99,-31.460354,26.987762,0.98,-30.452507,28.31224,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1145.0,0.97,-33.03657,24.35093,0.97,-31.951733,26.47303,0.97,-30.937828,27.79837,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1146.0,0.95,-33.362717,24.000565,0.97,-32.304695,26.091522,0.97,-31.291656,27.460121,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1147.0,0.94,-34.05307,23.083557,0.97,-32.96736,25.201332,0.96,-32.00796,26.597603,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1148.0,0.94,-34.71747,22.255653,0.97,-33.380882,24.369102,0.96,-32.671497,25.761917,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1149.0,0.92,-35.243454,21.729668,0.97,-33.891296,23.847443,0.96,-33.17672,25.218636,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1150.0,0.95,-35.63188,21.203682,0.98,-34.266747,23.311943,0.98,-33.544388,24.677078,1.02,2024-06-28_15-28-21_td4.tracks.feather
0.0,1151.0,0.9,-35.929478,20.521126,0.97,-34.89222,22.606888,0.99,-34.19062,23.958176,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1152.0,0.9,-36.45546,19.643044,0.95,-35.41474,21.763412,0.97,-34.720062,23.158821,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1153.0,0.98,-36.96068,19.115326,0.98,-35.886223,21.220123,0.96,-34.93461,22.596504,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1154.0,0.96,-37.315372,18.469963,1.0,-35.993492,20.547943,0.96,-35.564404,21.91394,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1155.0,0.92,-37.516075,18.275314,0.99,-36.164787,20.36367,0.97,-35.478756,21.738327,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1156.0,0.95,-37.36122,18.001076,0.97,-36.590416,20.017632,0.97,-35.91131,21.386223,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1157.0,0.94,-37.980637,17.248436,0.99,-36.678658,19.343712,0.96,-36.249565,20.691544,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1158.0,0.95,-38.491913,16.202522,0.98,-37.189068,18.318565,0.95,-36.509094,19.68975,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1159.0,0.95,-38.85526,15.333092,0.98,-37.818863,17.440483,0.95,-37.1536,18.82898,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1160.0,0.92,-38.747986,14.817497,0.98,-38.02043,16.887688,0.98,-37.369873,18.261475,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1161.0,0.98,-39.044716,13.951523,0.98,-38.363014,16.02864,0.99,-37.732353,17.411942,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1162.0,0.98,-39.087105,13.064796,0.98,-38.690025,15.141907,0.97,-38.32668,16.543373,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1163.0,0.98,-39.72815,12.203148,0.99,-39.030006,14.297569,0.97,-38.414917,15.69471,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1164.0,0.99,-40.062943,11.329399,0.97,-39.382107,13.435059,0.97,-38.76269,14.839981,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1165.0,0.97,-40.088894,11.091492,0.97,-39.3847,13.441978,0.96,-38.77999,14.855553,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1166.0,0.97,-40.228176,11.011902,0.98,-39.537823,13.1028595,0.96,-38.927925,14.516434,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1167.0,0.93,-40.134743,10.018761,0.97,-39.722958,12.409042,0.97,-39.35615,13.846848,0.95,2024-06-28_15-28-21_td4.tracks.feather
0.0,1168.0,0.96,-40.327663,9.350044,0.96,-39.91155,11.711769,0.96,-39.55945,13.150436,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1169.0,0.95,-40.483383,8.745331,0.96,-40.113117,10.853592,0.98,-39.785244,12.266304,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1170.0,0.98,-40.81039,7.6094513,0.99,-40.425423,9.976372,0.97,-40.085434,11.408989,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1171.0,0.99,-40.98514,7.1959305,0.99,-40.587196,9.266121,0.95,-40.258453,10.702202,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1172.0,1.01,-41.114044,5.676811,0.98,-40.79136,8.086121,0.98,-40.46954,9.773941,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1173.0,0.97,-41.150375,4.838524,0.99,-40.837208,7.206314,0.95,-40.767136,8.644981,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1174.0,0.98,-41.46441,4.2519836,0.96,-41.1175,6.323906,0.96,-40.830288,7.7513275,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1175.0,0.98,-41.44797,2.3980637,0.96,-41.184982,4.8073807,0.96,-41.106255,6.504715,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1176.0,0.96,-41.685013,2.1688156,0.96,-41.31907,3.9734192,0.95,-41.03099,5.673355,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1177.0,0.98,-41.831215,0.96632004,0.96,-41.47133,3.0486221,0.95,-41.18844,4.4777756,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1178.0,1.02,-41.96184,0.14533997,0.99,-41.601097,1.8997726,0.99,-41.33464,3.5694199,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1179.0,1.0,-41.984337,-0.73101044,0.96,-41.62099,1.0459137,0.96,-41.61407,2.7311325,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1180.0,0.97,-42.131405,-1.449913,1.0,-41.760277,0.28808212,0.99,-41.762,1.9906082,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1181.0,1.0,-41.688473,-1.976757,0.97,-41.649544,-0.20848465,1.0,-41.64435,1.4724083,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1182.0,1.02,-41.504204,-2.4715996,0.98,-41.521507,-0.7033272,0.97,-41.53794,0.97151184,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1183.0,1.02,-41.63051,-4.0097504,0.98,-41.640022,-1.9049568,0.98,-41.67463,-0.19291687,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1184.0,0.97,-41.012825,-5.352394,0.98,-41.63051,-3.0010414,0.95,-41.65992,-1.5528603,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1185.0,0.97,-41.290524,-6.241722,0.95,-41.32686,-3.8955612,0.95,-41.63743,-2.4707336,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1186.0,1.01,-41.27755,-6.667351,0.96,-41.297443,-4.5919685,0.96,-41.618397,-3.1757965,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1187.0,1.0,-40.83461,-7.29282,0.96,-41.16768,-4.945793,0.95,-41.511124,-3.495018,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1188.0,0.98,-40.597572,-8.488392,0.96,-40.991196,-6.103302,0.98,-41.325127,-4.4102936,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1189.0,0.98,-40.631317,-9.169228,0.98,-40.94794,-7.073086,0.96,-41.31215,-5.359314,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1190.0,0.97,-40.489437,-9.241035,0.96,-40.825966,-7.2019844,0.94,-41.166813,-5.799652,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1191.0,0.97,-40.463486,-10.282616,0.98,-40.76281,-8.228863,0.98,-41.111446,-6.810089,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1192.0,1.0,-40.27835,-10.634716,0.97,-40.627853,-8.862984,0.99,-40.99466,-7.147484,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1193.0,0.98,-40.104465,-11.135609,0.98,-40.476463,-9.345715,0.96,-40.83461,-7.685581,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1194.0,0.96,-39.909817,-12.018879,0.97,-40.29133,-9.965992,0.96,-40.921124,-8.545494,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1195.0,1.0,-39.75583,-12.833805,0.98,-40.1036,-10.778324,0.97,-40.491165,-9.362144,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1196.0,0.99,-39.429688,-13.743031,0.97,-39.780052,-11.686684,0.97,-40.429745,-10.280891,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1197.0,0.98,-38.753174,-14.967155,0.97,-39.440063,-12.88485,0.95,-40.08111,-11.471268,1.01,2024-06-28_15-28-21_td4.tracks.feather
0.0,1198.0,1.0,-38.55939,-15.815819,0.96,-39.223793,-13.730057,0.96,-39.882133,-12.301769,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1199.0,0.99,-38.40194,-16.147156,0.97,-39.0698,-14.094261,0.96,-39.72036,-12.675495,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1200.0,0.99,-37.858658,-17.183548,0.97,-38.571503,-15.119415,0.94,-39.24715,-13.707565,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1201.0,0.99,-37.70121,-18.04346,0.96,-38.356956,-15.984516,0.97,-39.04039,-14.5942955,1.01,2024-06-28_15-28-21_td4.tracks.feather
0.0,1202.0,0.99,-37.181282,-18.899048,0.96,-37.879417,-16.867783,0.96,-38.581886,-15.4767,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1203.0,1.01,-36.585224,-19.983887,0.98,-37.35084,-17.915428,0.93,-38.331,-16.502712,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1204.0,0.99,-36.66914,-19.93631,1.0,-37.365547,-17.91283,0.94,-38.0931,-16.517418,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1205.0,0.95,-36.637997,-20.249477,0.98,-37.3024,-18.518402,0.95,-38.000534,-17.142025,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1206.0,0.98,-35.83259,-20.265911,0.97,-37.17263,-18.604912,0.94,-37.8526,-17.176628,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1207.0,0.96,-35.751266,-17.210365,0.96,-37.119858,-18.247623,0.96,-37.847412,-17.173168,0.92,2024-06-28_15-28-21_td4.tracks.feather
0.0,1208.0,0.96,-35.247776,-16.13937,1.0,-36.619827,-17.522667,0.95,-37.73062,-17.187874,0.76,2024-06-28_15-28-21_td4.tracks.feather
0.0,1209.0,1.01,-34.52628,-15.448151,0.98,-35.97619,-17.122124,0.97,-37.64671,-17.50364,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1210.0,0.99,-33.670692,-15.128929,0.99,-35.125793,-16.199062,0.94,-36.51169,-17.493256,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1211.0,0.99,-32.80732,-14.569202,0.98,-34.27713,-15.635876,0.95,-35.951103,-16.714664,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1212.0,0.98,-31.744106,-13.878853,0.98,-33.168068,-14.904003,0.99,-34.572998,-15.947319,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1213.0,0.98,-30.972435,-12.694527,0.99,-32.325455,-14.085613,0.96,-33.736443,-15.420467,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1214.0,0.99,-30.199898,-11.307766,0.98,-31.289928,-12.996445,0.96,-32.352276,-14.103783,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1215.0,0.98,-29.529442,-10.397678,0.98,-30.613415,-12.13221,0.96,-31.664516,-13.5215645,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1216.0,0.97,-28.83736,-8.888935,0.99,-29.917007,-10.958263,0.99,-30.979355,-12.35973,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1217.0,0.96,-28.027622,-7.8733063,0.97,-29.374588,-9.852665,0.96,-30.10733,-11.258457,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1218.0,0.97,-27.665146,-6.9813843,1.0,-28.974045,-8.728027,0.94,-29.701595,-10.403732,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1219.0,0.95,-26.44881,-6.98571,0.98,-28.157387,-8.035946,0.96,-29.178211,-9.67532,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1220.0,0.98,-24.921036,-6.463188,0.98,-26.974792,-7.486603,0.99,-28.343384,-8.537704,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1221.0,0.98,-23.813702,-6.249504,0.99,-25.885628,-6.9165,0.97,-27.303528,-7.6924973,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1222.0,0.95,-22.629375,-5.9311485,0.99,-24.730713,-6.5609474,0.97,-26.406418,-7.2694664,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1223.0,0.97,-21.200226,-5.2901077,0.98,-23.301563,-5.944126,0.99,-24.714275,-6.6171722,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1224.0,0.99,-20.1647,-4.760666,0.98,-22.254787,-5.4518814,0.98,-23.696915,-6.1309853,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1225.0,0.98,-19.175022,-3.534809,0.97,-20.89225,-4.8540916,0.95,-22.59391,-5.5998116,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1226.0,0.99,-17.642921,-2.6593246,0.99,-19.396488,-3.719944,0.95,-21.102467,-4.721733,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1227.0,0.97,-17.071087,-1.9611855,0.99,-18.487263,-3.3012314,0.95,-20.203625,-4.054737,1.01,2024-06-28_15-28-21_td4.tracks.feather
0.0,1228.0,0.97,-15.746616,-0.7431259,1.0,-17.75019,-2.455162,0.96,-19.164639,-3.5512466,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1229.0,0.98,-14.666103,-0.5415535,0.98,-16.757057,-1.6246643,0.97,-18.131706,-2.97855,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1230.0,0.98,-13.672092,0.5969238,0.97,-15.705952,-0.780323,0.98,-17.092716,-2.0978737,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1231.0,0.97,-12.937622,0.7898407,1.0,-15.057125,-0.56318283,0.99,-16.450806,-1.8876534,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1232.0,0.96,-13.118431,-1.1107941,0.98,-15.157478,-0.43774033,0.95,-16.607388,-1.7916298,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1233.0,0.92,-16.032097,1.3201485,0.97,-15.395382,-0.42736053,0.98,-16.799446,-1.7388535,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1234.0,0.97,-15.936935,3.045166,0.96,-15.859943,0.6462326,0.96,-15.928284,-1.0839767,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1235.0,0.95,-15.937801,4.2883224,0.97,-15.931744,1.9118805,0.98,-15.877247,0.16437149,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1236.0,0.97,-16.101307,5.5055237,0.81,-16.053726,3.4206161,0.97,-16.027775,1.3590813,0.65,2024-06-28_15-28-21_td4.tracks.feather
0.0,1237.0,0.98,-16.713799,7.176903,0.97,-16.372948,4.8047867,0.95,-16.082275,3.0598755,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1238.0,0.98,-16.71899,8.203781,0.97,-16.43264,5.831665,0.97,-16.09525,4.094536,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1239.0,0.97,-19.148201,6.358513,1.01,-16.795986,5.984787,0.93,-16.442158,4.2926407,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1240.0,0.96,-20.263317,7.013397,0.96,-18.181877,6.0410233,0.96,-16.751865,5.609337,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1241.0,0.98,-17.658493,5.7010345,0.91,-19.011517,6.39312,0.95,-20.34377,6.731369,0.5,2024-06-28_15-28-21_td4.tracks.feather
0.0,1242.0,0.99,-21.733994,4.7675858,0.97,-20.041851,6.169052,0.96,-18.326355,6.2252884,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1243.0,0.97,-23.274746,4.091072,0.99,-20.901764,5.4492874,0.96,-19.471752,6.165596,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1244.0,0.96,-24.204731,3.605751,0.98,-22.124157,4.6187897,0.98,-20.76508,5.617981,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1245.0,0.96,-25.03696,4.8047867,0.99,-22.59996,4.45874,0.93,-21.22791,5.506386,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1246.0,0.97,-26.229073,4.6231155,0.98,-24.142445,4.6136017,0.95,-22.433865,4.675888,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1247.0,0.95,-26.646053,5.3549957,1.01,-24.841446,4.60408,0.95,-23.163147,4.978668,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1248.0,0.98,-27.826054,5.688919,0.98,-26.057781,4.944069,0.97,-24.331902,4.6161957,1.01,2024-06-28_15-28-21_td4.tracks.feather
0.0,1249.0,0.94,-27.67466,6.98571,0.98,-27.258545,5.3221207,0.94,-25.262749,4.988182,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1250.0,1.02,-28.161713,8.223671,0.99,-27.492989,5.835129,0.95,-26.109688,4.8177643,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1251.0,0.99,-27.46098,7.4494095,1.0,-27.421185,6.339485,0.93,-26.044804,5.0426865,0.96,2024-06-28_15-28-21_td4.tracks.feather
0.0,1252.0,0.99,-28.285423,6.8940125,0.99,-27.630539,5.506386,0.98,-26.280113,4.7745056,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1253.0,0.99,-27.146084,4.462204,0.64,-27.184147,5.541855,0.99,-26.134777,4.800461,0.95,2024-06-28_15-28-21_td4.tracks.feather
0.0,1254.0,0.96,-27.24038,1.9568634,0.97,-27.26287,4.1075134,0.93,-26.563,5.4726486,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1255.0,0.99,-27.615833,0.480999,0.99,-27.290554,2.8522415,0.97,-27.25941,4.3211975,0.95,2024-06-28_15-28-21_td4.tracks.feather
0.0,1256.0,0.95,-27.47482,-1.3867607,0.98,-27.430698,1.003521,0.96,-27.435894,2.711235,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1257.0,0.97,-27.436756,-2.8159103,0.98,-27.446274,-0.41957092,0.97,-27.446274,1.0312042,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1258.0,0.99,-27.300072,-4.5564957,0.98,-27.346783,-2.1419945,0.96,-27.339863,-0.41784668,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1259.0,1.0,-27.318237,-6.0782166,0.98,-27.339863,-3.6888008,0.97,-27.34592,-1.9871368,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1260.0,0.95,-27.455788,-7.9520264,0.97,-27.436756,-5.5634804,0.96,-27.436756,-3.8722038,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1261.0,0.97,-27.449734,-9.350037,0.99,-27.444542,-6.98571,0.96,-27.435028,-5.5366592,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1262.0,0.98,-27.29142,-11.271431,0.98,-27.31218,-8.904507,0.96,-27.326023,-7.474495,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1263.0,0.97,-27.26979,-12.499012,0.98,-27.304394,-10.1372795,0.96,-27.601124,-8.693424,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1264.0,0.97,-27.244701,-13.877121,0.98,-27.280174,-11.449642,0.98,-27.300072,-9.722031,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1265.0,0.92,-27.244701,-15.581375,0.97,-27.27671,-13.172932,0.97,-27.313046,-11.46262,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1266.0,0.94,-26.788795,-16.780407,0.99,-27.133106,-14.388401,0.97,-27.42897,-12.687603,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1267.0,0.98,-26.607986,-18.225136,0.99,-26.967007,-15.822742,0.96,-27.26633,-14.127136,0.97,2024-06-28_15-28-21_td4.tracks.feather
0.0,1268.0,0.99,-26.268002,-19.892189,0.97,-26.909908,-17.525265,0.98,-26.971329,-15.8244705,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1269.0,0.98,-25.868324,-21.6371,0.97,-26.54224,-19.231247,0.97,-26.620098,-17.520943,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1270.0,0.99,-25.524876,-22.870739,0.97,-26.199657,-20.502949,0.96,-26.562138,-19.057362,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1271.0,0.96,-25.408089,-24.639011,0.99,-25.747208,-22.222778,0.96,-26.099308,-20.512466,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1272.0,0.97,-24.86567,-25.800842,0.97,-25.273132,-23.433922,0.97,-25.89341,-22.010826,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1273.0,0.97,-23.887238,-27.067356,0.97,-24.874321,-24.97121,0.98,-25.243717,-23.531677,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1274.0,0.97,-23.674423,-28.615025,0.99,-24.324116,-26.536182,0.96,-24.990242,-25.095783,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1275.0,0.97,-23.273014,-30.375511,0.97,-23.972881,-28.295803,0.97,-24.324978,-26.871841,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1276.0,0.95,-23.09999,-32.18012,0.95,-23.482368,-29.827034,0.95,-23.839657,-28.114994,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1277.0,0.99,-22.830944,-33.747684,0.94,-23.158821,-31.669704,0.95,-23.504864,-29.968048,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1278.0,0.91,-22.615536,-34.805702,0.97,-22.98753,-32.457817,0.97,-23.334438,-31.017418,1.0,2024-06-28_15-28-21_td4.tracks.feather
0.0,1279.0,0.88,-22.620728,-34.976128,0.97,-23.00829,-32.572872,0.97,-23.356926,-30.84526,0.99,2024-06-28_15-28-21_td4.tracks.feather
0.0,1280.0,0.99,-22.764336,-35.162132,0.96,-23.144112,-33.387802,0.95,-23.517838,-31.698256,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1281.0,1.02,-22.801533,-35.13185,0.97,-23.473717,-33.142113,0.96,-24.140713,-32.014015,0.98,2024-06-28_15-28-21_td4.tracks.feather
0.0,1282.0,0.98,-22.754818,-34.851555,0.94,-23.107777,-33.47431,0.93,-24.472912,-32.812508,0.94,2024-06-28_15-28-21_td4.tracks.feather
